date,year,month,location,crop,rainfall_mm,temperature_c,humidity_pct,soil_ph,yield_kg_ha,price_per_kg
2015-02-15,2015,2,Manila,Corn,5.034020898851523,27.03724829170965,74.08328884856434,6.546394080749375,2252.8,27.02
2015-02-15,2015,2,Manila,Tomato,64.09167644996897,27.15744076491952,64.13070376090951,5.280809052812046,12063.5,102.22
2015-02-15,2015,2,Manila,Eggplant,62.14011702159691,27.306889562329275,69.29979858837726,6.26475063712013,13573.8,79.3
2015-02-15,2015,2,Manila,Onion,39.2423977787231,27.37761797193253,59.25048166012715,5.925273166012901,11834.2,129.14
2015-02-15,2015,2,Manila,Garlic,124.0015982840394,26.542229740042465,60.78665621970399,6.052311215658779,6239.2,226.76
2015-02-15,2015,2,Manila,Cabbage,18.38651656057182,27.970689468193385,74.58441809579695,6.39032400731166,16789.9,53.7
2015-02-15,2015,2,Manila,Bell Pepper,17.31613786294011,27.527013863884832,68.70541982755132,6.957239810796887,10508.3,125.57
2015-02-15,2015,2,Cebu,Rice,46.64101213859064,29.24163963156192,53.79867793410962,6.846714071761178,3234.9,57.61
2015-02-15,2015,2,Cebu,Corn,81.49700209298442,29.735225076124806,62.548691292430014,6.5364710354728945,3065.9,47.65
2015-02-15,2015,2,Cebu,Tomato,118.84819579371043,28.09934485136621,73.90679086846872,6.6726898459731085,13984.5,114.32
2015-02-15,2015,2,Cebu,Eggplant,65.60946230891736,27.78182871026122,61.22656252885596,6.299666948883862,11256.3,52.13
2015-02-15,2015,2,Cebu,Onion,86.39943849865173,28.624103320664865,63.64747647492369,6.327519515611757,9674.8,146.93
2015-02-15,2015,2,Cebu,Garlic,79.49357559040196,27.44377888968344,64.5462333840711,6.184612234538433,7728.3,192.16
2015-02-15,2015,2,Cebu,Cabbage,66.57070468584695,25.452510175125223,58.699279898184045,6.382722562949043,13611.2,48.05
2015-02-15,2015,2,Cebu,Bell Pepper,49.91427261332436,27.439918469404002,65.80398244140967,6.8713605008112015,9579.5,105.22
2015-02-15,2015,2,Davao,Rice,124.75725070925175,28.983613772572163,70.56488416358914,6.465073837762744,3610.3,47.88
2015-02-15,2015,2,Davao,Corn,135.73917790707844,28.849460643700937,81.37960926557115,5.426545943012746,3499.7,34.94
2015-02-15,2015,2,Davao,Tomato,80.64516572395206,26.081262296932096,63.26245283726951,5.72557061934201,11254.5,116.59
2015-02-15,2015,2,Davao,Eggplant,69.21744817685786,29.737557624224255,63.173469640766754,6.166247939180455,12719.4,85.11
2015-02-15,2015,2,Davao,Onion,15.09272147807738,26.621137495181088,69.30932096619202,6.900115622634221,11024.7,137.74
2015-02-15,2015,2,Davao,Garlic,143.05758613405516,28.356703643570455,68.41084341896563,6.129822750446744,7390.6,237.02
2015-02-15,2015,2,Davao,Cabbage,100.59153619583097,26.109058509043606,70.38267536487697,6.644304768685641,13091.4,63.92
2015-02-15,2015,2,Davao,Bell Pepper,101.68683802491141,28.46207309718039,64.56066273174571,6.245501716535057,8958.2,113.29
2015-02-15,2015,2,Pangasinan,Rice,79.94623516631621,28.375196032651903,68.41771829844333,7.185507562067564,3764.9,75.24
2015-02-15,2015,2,Pangasinan,Corn,23.995791221229474,27.752159707992128,67.88184188899352,6.384796370654496,3158.0,36.24
2015-02-15,2015,2,Pangasinan,Tomato,59.821134554956984,27.6088210277802,67.79457120021132,6.108984817902418,12293.1,105.9
2015-02-15,2015,2,Pangasinan,Eggplant,-17.46675179296183,25.07847769467826,64.92465262541613,5.610345709064069,13242.3,58.32
2015-02-15,2015,2,Pangasinan,Onion,92.00502221026852,29.804768011066663,77.96939368070144,6.353976566324836,8925.1,133.6
2015-02-15,2015,2,Pangasinan,Garlic,36.47624374661592,26.958728030125723,64.83380326058744,6.258887156604157,7321.1,249.65
2015-02-15,2015,2,Pangasinan,Cabbage,88.23249908415033,26.029187654139786,68.88859210804979,5.773260068278057,15301.1,48.77
2015-02-15,2015,2,Pangasinan,Bell Pepper,101.09113415459397,27.85381298694221,63.89814525006977,6.22029924269214,9705.3,100.82
2015-02-15,2015,2,Nueva Ecija,Rice,122.21361693215046,30.156268095067265,66.37829452328579,5.6253200006316995,4008.0,60.37
2015-02-15,2015,2,Nueva Ecija,Corn,73.67335324856406,25.263639396919103,78.18963625195832,6.442623386262876,3077.6,37.61
2015-02-15,2015,2,Nueva Ecija,Tomato,9.087373655695558,26.451416729737062,70.70504488031955,6.508805170826423,13336.2,94.41
2015-02-15,2015,2,Nueva Ecija,Eggplant,57.45950496307705,27.503642745180816,61.57842509021298,6.68187542393168,12581.1,60.84
2015-02-15,2015,2,Nueva Ecija,Onion,-15.45631865209819,26.677832228451578,76.70959078535834,6.121819658747331,8236.3,155.24
2015-02-15,2015,2,Nueva Ecija,Garlic,-41.29070504349242,26.265998923942476,74.59309149097565,6.058993662237474,5930.3,257.4
2015-02-15,2015,2,Nueva Ecija,Cabbage,133.57475102796488,28.53766153205602,75.44994761248196,6.529028452447016,16981.9,42.19
2015-02-15,2015,2,Nueva Ecija,Bell Pepper,40.430185658418004,28.7160192638954,72.85860188555164,5.924645208292265,8993.9,111.39
2015-02-15,2015,2,Tarlac,Rice,66.1663643933392,26.404247290399194,68.2319729850608,5.0623040545751214,4484.2,58.42
2015-02-15,2015,2,Tarlac,Corn,41.763297877084355,27.56692035106935,62.23493542792924,6.457457346900639,2773.0,34.48
2015-02-15,2015,2,Tarlac,Tomato,126.88818625390275,29.273856915252182,65.23879807240286,5.940973137942951,12153.9,91.29
2015-02-15,2015,2,Tarlac,Eggplant,-16.54822989380557,25.620025415072238,77.4870176446019,5.933862181543303,13696.7,57.45
2015-02-15,2015,2,Tarlac,Onion,51.573171127776476,27.682685452024593,61.948332028165495,5.959779198690606,13105.1,110.64
2015-02-15,2015,2,Tarlac,Garlic,65.95687129694943,29.721286665223158,65.09543550342569,6.470489257563713,7006.1,217.25
2015-02-15,2015,2,Tarlac,Cabbage,88.72637642061731,25.67679317838574,68.37701371254406,6.534440957841463,15126.6,49.1
2015-02-15,2015,2,Tarlac,Bell Pepper,21.26640850066113,28.052339298948084,72.73045807527097,5.850196910749293,12973.5,86.11
2015-02-15,2015,2,Quezon,Rice,121.305425619646,25.484161609450794,68.2643575672807,6.275826239368672,4894.9,61.85
2015-02-15,2015,2,Quezon,Corn,139.024660444967,28.695529237199658,75.25052577245906,6.05341341950659,3656.0,42.84
2015-02-15,2015,2,Quezon,Tomato,94.14968891043588,25.751428165127024,65.49045591493096,5.7153620168860675,13306.4,114.62
2015-02-15,2015,2,Quezon,Eggplant,36.46711157824212,26.860695095409223,59.209042296968576,6.651319469818663,10731.4,55.0
2015-02-15,2015,2,Quezon,Onion,118.90499214044885,28.186502322544268,76.03557895181902,6.751482258760666,9329.5,107.58
2015-02-15,2015,2,Quezon,Garlic,113.34549699793344,27.847041237908684,78.9288304716462,5.785888884525848,7206.8,233.09
2015-02-15,2015,2,Quezon,Cabbage,67.94442316186765,26.376374756536137,71.64181880385262,6.375035509569914,17302.5,56.55
2015-02-15,2015,2,Quezon,Bell Pepper,103.72103958478544,26.12820128376114,71.69774693517141,6.357192149311253,10054.9,101.99
2015-03-15,2015,3,Infanta,Rice,109.86918685928576,28.63450485949992,60.64983868808063,5.928418785221388,3176.2,55.69
2015-03-15,2015,3,Infanta,Corn,40.167626052326355,27.223866675616474,63.847404141885924,5.861630516755358,3216.3,51.22
2015-03-15,2015,3,Infanta,Tomato,26.29328938108251,28.35285266379609,66.54811107588063,5.707158605088499,13385.2,86.06
2015-03-15,2015,3,Infanta,Eggplant,118.18513033400512,27.32705054885045,59.88437036867461,6.541505462543835,12763.9,76.51
2015-03-15,2015,3,Infanta,Onion,87.2210591848702,27.695005931109787,73.51687371923711,6.276583536107633,10102.2,151.4
2015-03-15,2015,3,Infanta,Garlic,103.17844361433913,27.696963555676238,58.88803124924723,6.4550767446997295,7366.2,229.27
2015-03-15,2015,3,Infanta,Cabbage,96.32878263745535,27.36063904567981,71.78807532663251,5.94273906980525,18416.5,42.95
2015-03-15,2015,3,Infanta,Bell Pepper,90.98108864223843,25.987699019069098,75.45630672287149,6.272002303122182,8869.4,99.48
2015-03-15,2015,3,Laguna,Rice,23.115718703246195,26.82418150652709,64.01005600013814,6.476217077272748,3560.8,67.59
2015-03-15,2015,3,Laguna,Corn,-14.663041061253722,27.985226215779523,60.78275616312521,6.6310113113494795,3234.5,38.43
2015-03-15,2015,3,Laguna,Tomato,87.06777573380818,28.125205581327645,64.87039783464368,5.86313293299923,13191.0,107.76
2015-03-15,2015,3,Laguna,Eggplant,81.45356122100449,27.8820547490819,62.41696970284366,6.783364766209541,10486.9,89.16
2015-03-15,2015,3,Laguna,Onion,37.61824035763522,25.680752119603238,66.90757812321657,6.265733855591581,9381.5,121.39
2015-03-15,2015,3,Laguna,Garlic,154.51094286430128,29.534716208224516,71.4587202685118,6.948695798871142,7856.8,214.49
2015-03-15,2015,3,Laguna,Cabbage,43.56947483896274,26.636597518199757,70.56931092030716,6.054543741198336,14174.3,48.38
2015-03-15,2015,3,Laguna,Bell Pepper,123.50082669015714,27.799007187125135,79.15631547077005,6.140209013613144,10706.1,112.97
2015-03-15,2015,3,Bicol,Rice,95.47923450454903,28.608087268741855,66.0706168876117,6.0620296059777115,3830.8,47.3
2015-03-15,2015,3,Bicol,Corn,91.34215028001628,28.629270589588614,67.54638617130405,5.805172900623996,3374.9,39.28
2015-03-15,2015,3,Bicol,Tomato,45.6888667214296,28.782360668622086,68.42628971641705,5.760178705815782,13494.6,86.32
2015-03-15,2015,3,Bicol,Eggplant,77.83177609118817,26.751585770232168,76.4683721980505,6.925932021017977,11476.4,62.46
2015-03-15,2015,3,Bicol,Onion,77.18856039299082,26.720644770013557,64.28391244189673,6.03019734665216,12032.6,133.76
2015-03-15,2015,3,Bicol,Garlic,142.71526639622414,27.883060627051734,61.194322397862095,6.391564565520241,7201.9,194.86
2015-03-15,2015,3,Bicol,Cabbage,72.3944215678074,26.215499168104618,64.30221767046915,5.693276494013394,12587.2,53.43
2015-03-15,2015,3,Bicol,Bell Pepper,13.000239600443962,29.095648516233677,77.31266174207262,6.710580067820826,10433.0,83.61
2015-03-15,2015,3,Manila,Rice,53.27989746345757,27.448785622900097,67.31512719142209,7.2716343681054205,3791.0,40.95
2015-03-15,2015,3,Manila,Corn,166.36291465136154,27.8566596098715,66.75084043435533,6.182001791990056,3360.4,41.56
2015-03-15,2015,3,Manila,Tomato,43.8860174964803,28.4452205833273,68.4774274982383,6.5502581520393885,11576.1,82.82
2015-03-15,2015,3,Manila,Eggplant,68.3990255001677,27.94034115745365,69.65184078967494,7.0255652510049815,9064.2,61.88
2015-03-15,2015,3,Manila,Onion,35.276657128352575,28.420962681170277,69.81289385768378,6.259223120265066,11798.9,142.37
2015-03-15,2015,3,Manila,Garlic,143.24907849067338,27.365139932548786,62.28324230597474,6.46701411558952,7390.7,244.28
2015-03-15,2015,3,Manila,Cabbage,33.22267507112636,27.231701516696273,65.01912778561798,6.620331307611861,15551.4,58.92
2015-03-15,2015,3,Manila,Bell Pepper,147.6166229084501,27.071899853966183,71.60886351651043,6.505875122326083,11163.3,103.22
2015-03-15,2015,3,Cebu,Rice,156.90911891414888,27.74908915961184,60.20059545178856,6.268871053140496,4158.6,66.19
2015-03-15,2015,3,Cebu,Corn,101.86529433268063,27.937438432884992,69.68881874022581,6.421831184760599,2960.6,34.34
2015-03-15,2015,3,Cebu,Tomato,172.02703000817849,25.521980382716812,68.86132559762883,7.0516449259024245,12530.8,93.04
2015-03-15,2015,3,Cebu,Eggplant,98.64653015476193,28.438742778031088,68.47820022717366,6.337067010515229,10862.1,70.43
2015-03-15,2015,3,Cebu,Onion,81.12819254180607,29.285847489984867,67.87325066667566,6.645977295110302,9174.9,119.66
2015-03-15,2015,3,Cebu,Garlic,25.527130702499548,30.83404834484201,85.10277777044737,5.789131946841484,7709.6,259.81
2015-03-15,2015,3,Cebu,Cabbage,75.59199421395354,29.480839114977552,75.75479725318769,6.319896604058467,18380.4,42.48
2015-03-15,2015,3,Cebu,Bell Pepper,149.23008253823582,28.880103543136254,69.02602647089535,5.798627820144877,9984.5,126.25
2015-03-15,2015,3,Davao,Rice,104.54490124881029,25.823104208902745,73.05601261856788,6.381977865394609,3022.0,73.24
2015-03-15,2015,3,Davao,Corn,-9.531914466385913,27.742735839401533,63.2674020705819,5.9475164833528815,2785.8,44.26
2015-03-15,2015,3,Davao,Tomato,133.03471594847912,29.384642791712963,70.1596080920678,5.909138056623659,11846.9,109.8
2015-03-15,2015,3,Davao,Eggplant,127.87991275322504,27.735274136288762,65.24177314555864,6.138826094330074,12245.9,72.59
2015-03-15,2015,3,Davao,Onion,69.04820016192708,27.65157342694626,67.23851185571367,5.512739605114417,9228.8,159.16
2015-03-15,2015,3,Davao,Garlic,32.451121995548284,26.598156113783244,77.74694932640979,6.093407837397734,8219.6,245.23
2015-03-15,2015,3,Davao,Cabbage,39.83900637271741,30.085497752203924,64.52740902989585,6.51862124485297,15419.9,45.59
2015-03-15,2015,3,Davao,Bell Pepper,55.80873680951706,29.67659507926414,74.66268321555108,5.233228402842167,9326.7,112.64
2015-03-15,2015,3,Pangasinan,Rice,14.002034811827713,27.273439960139694,68.08439918784318,6.372826166824304,4262.0,52.3
2015-03-15,2015,3,Pangasinan,Corn,50.24006688155592,28.8747986078029,64.30204280123594,7.0067978307136825,2880.9,35.63
2015-03-15,2015,3,Pangasinan,Tomato,48.75743965008432,28.548069259641625,68.81405992744612,6.195055241984175,14128.6,89.89
2015-03-15,2015,3,Pangasinan,Eggplant,96.3818560945808,28.773002029333156,65.26343078111218,5.565888699688497,13194.4,77.92
2015-03-15,2015,3,Pangasinan,Onion,135.68030758851052,25.837691902428368,71.16595751956902,6.871867577160965,9544.4,119.71
2015-03-15,2015,3,Pangasinan,Garlic,10.086916192492325,25.768041396836846,58.99929069890877,5.8521982545721265,6681.5,245.93
2015-03-15,2015,3,Pangasinan,Cabbage,73.84513819987076,29.222205868112848,68.71652975016404,5.874747990081039,9215.5,55.17
2015-03-15,2015,3,Pangasinan,Bell Pepper,70.30622831508565,26.702774303952424,68.59120946618826,6.272985013756431,10802.2,99.44
2015-03-15,2015,3,Nueva Ecija,Rice,115.42603381566893,28.04736818461151,64.57705968530034,6.391927777251368,3609.3,60.18
